ws-2,ws-1,ws,ws+1,wd-2,wd-1,wd,wd+1,hour_from_06,week,month,production
2.73,2.7,2.86,3.31,41.4,41.84,40.2,36.34,3,31,7,0.29600000000000004
2.7,2.86,3.31,4.07,41.84,40.2,36.34,33.37,4,31,7,0.29600000000000004
2.86,3.31,4.07,5.06,40.2,36.34,33.37,32.99,5,31,7,0.21600000000000003
3.31,4.07,5.06,6.38,36.34,33.37,32.99,40.01,6,31,7,0.256
4.07,5.06,6.38,7.43,33.37,32.99,40.01,43.46,7,31,7,0.29100000000000004
5.06,6.38,7.43,8.08,32.99,40.01,43.46,45.1,8,31,7,0.326
6.38,7.43,8.08,8.39,40.01,43.46,45.1,45.88,9,31,7,0.451
7.43,8.08,8.39,8.52,43.46,45.1,45.88,46.57,10,31,7,0.762
8.08,8.39,8.52,8.66,45.1,45.88,46.57,47.77,11,31,7,0.797
8.39,8.52,8.66,8.9,45.88,46.57,47.77,49.72,12,31,7,0.8270000000000001
8.52,8.66,8.9,8.98,46.57,47.77,49.72,51.56,13,31,7,0.757
8.66,8.9,8.98,8.52,47.77,49.72,51.56,52.44,14,31,7,0.777
8.9,8.98,8.52,7.3,49.72,51.56,52.44,51.6,15,31,7,0.5660000000000001
8.98,8.52,7.3,5.74,51.56,52.44,51.6,49.08,16,31,7,0.486
8.52,7.3,5.74,4.41,52.44,51.6,49.08,45.75,17,31,7,0.381
7.3,5.74,4.41,4.74,51.6,49.08,45.75,37.94,6,31,7,0.306
5.74,4.41,4.74,4.24,49.08,45.75,37.94,38.28,5,31,7,0.386
4.41,4.74,4.24,3.92,45.75,37.94,38.28,42.36,4,31,7,0.135
4.74,4.24,3.92,3.76,37.94,38.28,42.36,48.99,3,31,7,0.251
4.24,3.92,3.76,3.65,38.28,42.36,48.99,55.6,2,31,7,0.311
3.92,3.76,3.65,3.43,42.36,48.99,55.6,59.89,1,31,7,0.35100000000000003
3.76,3.65,3.43,2.95,48.99,55.6,59.89,60.44,0,31,7,0.261
3.65,3.43,2.95,2.4,55.6,59.89,60.44,58.32,1,31,7,0.11
3.43,2.95,2.4,2.05,59.89,60.44,58.32,56.9,2,31,7,0.085
2.95,2.4,2.05,2.06,60.44,58.32,56.9,60.84,3,31,7,0.175
2.4,2.05,2.06,2.33,58.32,56.9,60.84,67.47,4,31,7,0.21600000000000003
2.05,2.06,2.33,2.66,56.9,60.84,67.47,73.38,5,31,7,0.185
2.06,2.33,2.66,2.32,60.84,67.47,73.38,101.3,6,31,7,0.256
2.33,2.66,2.32,2.61,67.47,73.38,101.3,105.65,7,31,7,0.09
2.66,2.32,2.61,3.1,73.38,101.3,105.65,99.03,8,31,7,0.04
2.32,2.61,3.1,3.76,101.3,105.65,99.03,90.41,9,31,7,0.005
2.61,3.1,3.76,4.41,105.65,99.03,90.41,85.75,10,31,7,0.0
3.1,3.76,4.41,4.74,99.03,90.41,85.75,87.64,11,31,7,0.0
3.76,4.41,4.74,4.66,90.41,85.75,87.64,97.93,12,31,7,0.005
4.41,4.74,4.66,4.47,85.75,87.64,97.93,113.59,13,31,7,0.035
4.74,4.66,4.47,4.25,87.64,97.93,113.59,129.22,14,31,7,0.045
4.66,4.47,4.25,3.75,97.93,113.59,129.22,141.4,15,31,7,0.075
4.47,4.25,3.75,3.09,113.59,129.22,141.4,151.44,16,31,7,0.105
4.25,3.75,3.09,2.59,129.22,141.4,151.44,157.87,17,31,7,0.14
3.75,3.09,2.59,3.14,141.4,151.44,157.87,153.33,6,31,7,0.07
3.09,2.59,3.14,3.09,151.44,157.87,153.33,149.67,5,31,7,0.065
2.59,3.14,3.09,2.89,157.87,153.33,149.67,138.93,4,31,7,0.005
3.14,3.09,2.89,2.77,153.33,149.67,138.93,122.59,3,31,7,0.0
3.09,2.89,2.77,2.89,149.67,138.93,122.59,107.11,2,31,7,0.015
2.89,2.77,2.89,3.09,138.93,122.59,107.11,99.44,1,31,7,0.065
2.77,2.89,3.09,3.17,122.59,107.11,99.44,101.21,0,31,7,0.065
2.89,3.09,3.17,3.13,107.11,99.44,101.21,106.73,1,31,7,0.095
3.09,3.17,3.13,2.94,99.44,101.21,106.73,109.28,2,31,7,0.08
3.17,3.13,2.94,2.6,101.21,106.73,109.28,102.64,3,31,7,0.055
3.13,2.94,2.6,2.36,106.73,109.28,102.64,88.3,4,31,7,0.01
2.94,2.6,2.36,2.4,109.28,102.64,88.3,76.03,5,31,7,0.0
2.6,2.36,2.4,2.25,102.64,88.3,76.03,73.74,6,31,7,0.0
2.36,2.4,2.25,2.6,88.3,76.03,73.74,76.47,7,31,7,0.0
2.4,2.25,2.6,2.94,76.03,73.74,76.47,77.97,8,31,7,0.0
2.25,2.6,2.94,3.24,73.74,76.47,77.97,78.54,9,31,7,0.05
2.6,2.94,3.24,3.5,76.47,77.97,78.54,77.63,10,31,7,0.08
2.94,3.24,3.5,3.74,77.97,78.54,77.63,74.66,11,31,7,0.18
3.24,3.5,3.74,3.95,78.54,77.63,74.66,69.8,12,31,7,0.185
3.5,3.74,3.95,4.03,77.63,74.66,69.8,65.64,13,31,7,0.155
3.74,3.95,4.03,3.82,74.66,69.8,65.64,64.8,14,31,7,0.15
3.95,4.03,3.82,3.22,69.8,65.64,64.8,69.96,15,31,7,0.095
4.03,3.82,3.22,2.57,65.64,64.8,69.96,80.4,16,31,7,0.06
3.82,3.22,2.57,2.16,64.8,69.96,80.4,88.81,17,31,7,0.04
3.22,2.57,2.16,2.23,69.96,80.4,88.81,96.31,6,31,7,0.045
2.57,2.16,2.23,2.09,80.4,88.81,96.31,93.51,5,31,7,0.015
2.16,2.23,2.09,2.04,88.81,96.31,93.51,85.88,4,31,7,0.0
2.23,2.09,2.04,2.11,96.31,93.51,85.88,75.88,3,31,7,0.0
2.09,2.04,2.11,2.28,93.51,85.88,75.88,67.07,2,31,7,0.0
2.04,2.11,2.28,2.47,85.88,75.88,67.07,61.62,1,31,7,0.0
2.11,2.28,2.47,2.6,75.88,67.07,61.62,59.72,0,31,7,0.0
2.28,2.47,2.6,2.66,67.07,61.62,59.72,59.16,1,31,7,0.0
2.47,2.6,2.66,2.67,61.62,59.72,59.16,57.69,2,31,7,0.02
2.6,2.66,2.67,2.68,59.72,59.16,57.69,54.08,3,31,7,0.165
2.66,2.67,2.68,2.8,59.16,57.69,54.08,51.1,4,31,7,0.18
2.67,2.68,2.8,3.09,57.69,54.08,51.1,52.22,5,31,7,0.165
2.68,2.8,3.09,2.53,54.08,51.1,52.22,67.29,6,31,7,0.105
2.8,3.09,2.53,3.1,51.1,52.22,67.29,72.98,7,31,7,0.045
3.09,2.53,3.1,3.78,52.22,67.29,72.98,77.13,8,31,7,0.0
2.53,3.1,3.78,4.44,67.29,72.98,77.13,80.58,9,31,7,0.035
3.1,3.78,4.44,4.99,72.98,77.13,80.58,84.89,10,31,7,0.095
3.78,4.44,4.99,5.32,77.13,80.58,84.89,91.63,11,31,7,0.14
4.44,4.99,5.32,5.44,80.58,84.89,91.63,101.73,12,31,7,0.185
4.99,5.32,5.44,5.42,84.89,91.63,101.73,112.84,13,31,7,0.24600000000000002
5.32,5.44,5.42,5.08,91.63,101.73,112.84,122.42,14,31,7,0.266
5.44,5.42,5.08,4.24,101.73,112.84,122.42,129.31,15,31,7,0.261
5.42,5.08,4.24,3.17,112.84,122.42,129.31,133.94,16,31,7,0.256
5.08,4.24,3.17,2.32,122.42,129.31,133.94,133.66,17,31,7,0.21100000000000002
4.24,3.17,2.32,3.75,129.31,133.94,133.66,130.26,6,31,8,0.15
3.17,2.32,3.75,3.26,133.94,133.66,130.26,120.89,5,31,8,0.065
2.32,3.75,3.26,2.71,133.66,130.26,120.89,106.29,4,31,8,0.04
3.75,3.26,2.71,2.33,130.26,120.89,106.29,84.53,3,31,8,0.085
3.26,2.71,2.33,2.35,120.89,106.29,84.53,61.78,2,31,8,0.015
2.71,2.33,2.35,2.63,106.29,84.53,61.78,48.65,1,31,8,0.0
2.33,2.35,2.63,2.9,84.53,61.78,48.65,46.35,0,31,8,0.0
2.35,2.63,2.9,3.07,61.78,48.65,46.35,47.77,1,31,8,0.0
2.63,2.9,3.07,3.16,48.65,46.35,47.77,46.57,2,31,8,0.02
2.9,3.07,3.16,3.22,46.35,47.77,46.57,39.01,3,31,8,0.09
3.07,3.16,3.22,3.51,47.77,46.57,39.01,29.54,4,31,8,0.155
3.16,3.22,3.51,4.15,46.57,39.01,29.54,24.88,5,31,8,0.311
3.22,3.51,4.15,5.43,39.01,29.54,24.88,37.37,6,31,8,0.281
3.51,4.15,5.43,6.24,29.54,24.88,37.37,42.49,7,31,8,0.14
4.15,5.43,6.24,6.52,24.88,37.37,42.49,44.92,8,31,8,0.21600000000000003
5.43,6.24,6.52,6.42,37.37,42.49,44.92,45.67,9,31,8,0.311
6.24,6.52,6.42,6.21,42.49,44.92,45.67,44.33,10,31,8,0.35100000000000003
6.52,6.42,6.21,6.22,44.92,45.67,44.33,40.18,11,31,8,0.28600000000000003
6.42,6.21,6.22,6.67,45.67,44.33,40.18,34.04,12,31,8,0.28600000000000003
6.21,6.22,6.67,7.17,44.33,40.18,34.04,28.74,13,31,8,0.326
6.22,6.67,7.17,7.09,40.18,34.04,28.74,25.54,14,31,8,0.41600000000000004
6.67,7.17,7.09,6.0,34.04,28.74,25.54,24.8,15,31,8,0.556
7.17,7.09,6.0,4.42,28.74,25.54,24.8,27.1,16,31,8,0.622
7.09,6.0,4.42,3.14,25.54,24.8,27.1,34.69,17,31,8,0.491
6.0,4.42,3.14,3.81,24.8,27.1,34.69,35.13,6,31,8,0.311
4.42,3.14,3.81,3.47,27.1,34.69,35.13,38.5,5,31,8,0.276
3.14,3.81,3.47,3.27,34.69,35.13,38.5,39.95,4,31,8,0.331
3.81,3.47,3.27,3.18,35.13,38.5,39.95,39.92,3,31,8,0.376
3.47,3.27,3.18,3.13,38.5,39.95,39.92,39.23,2,31,8,0.34600000000000003
3.27,3.18,3.13,3.05,39.95,39.92,39.23,38.83,1,31,8,0.20600000000000002
3.18,3.13,3.05,2.91,39.92,39.23,38.83,39.81,0,31,8,0.075
3.13,3.05,2.91,2.85,39.23,38.83,39.81,43.41,1,31,8,0.045
3.05,2.91,2.85,3.03,38.83,39.81,43.41,50.1,2,31,8,0.15
2.91,2.85,3.03,3.59,39.81,43.41,50.1,57.71,3,31,8,0.19
2.85,3.03,3.59,4.31,43.41,50.1,57.71,63.5,4,31,8,0.21600000000000003
3.03,3.59,4.31,4.85,50.1,57.71,63.5,67.49,5,31,8,0.17
3.59,4.31,4.85,4.34,57.71,63.5,67.49,89.87,6,31,8,0.05
4.31,4.85,4.34,4.6,63.5,67.49,89.87,95.79,7,31,8,0.035
4.85,4.34,4.6,5.0,67.49,89.87,95.79,98.51,8,31,8,0.085
4.34,4.6,5.0,5.45,89.87,95.79,98.51,99.23,9,31,8,0.09
4.6,5.0,5.45,5.91,95.79,98.51,99.23,99.35,10,31,8,0.15
5.0,5.45,5.91,6.37,98.51,99.23,99.35,99.92,11,31,8,0.34600000000000003
5.45,5.91,6.37,6.77,99.23,99.35,99.92,101.44,12,31,8,0.456
5.91,6.37,6.77,6.88,99.35,99.92,101.44,103.32,13,31,8,0.551
6.37,6.77,6.88,6.4,99.92,101.44,103.32,105.05,14,31,8,0.586
6.77,6.88,6.4,5.2,101.44,103.32,105.05,106.31,15,31,8,0.602
6.88,6.4,5.2,3.69,103.32,105.05,106.31,105.89,16,31,8,0.607
6.4,5.2,3.69,2.46,105.05,106.31,105.89,98.93,17,31,8,0.486
5.2,3.69,2.46,3.8,106.31,105.89,98.93,90.8,6,32,8,0.29600000000000004
3.69,2.46,3.8,3.46,105.89,98.93,90.8,84.2,5,32,8,0.15
2.46,3.8,3.46,3.21,98.93,90.8,84.2,77.15,4,32,8,0.12
3.8,3.46,3.21,3.06,90.8,84.2,77.15,70.2,3,32,8,0.231
3.46,3.21,3.06,2.99,84.2,77.15,70.2,64.37,2,32,8,0.361
3.21,3.06,2.99,2.99,77.15,70.2,64.37,60.74,1,32,8,0.376
3.06,2.99,2.99,3.05,70.2,64.37,60.74,59.65,0,32,8,0.41600000000000004
2.99,2.99,3.05,3.16,64.37,60.74,59.65,59.45,1,32,8,0.281
2.99,3.05,3.16,3.34,60.74,59.65,59.45,58.14,2,32,8,0.155
3.05,3.16,3.34,3.61,59.65,59.45,58.14,54.45,3,32,8,0.14
3.16,3.34,3.61,3.95,59.45,58.14,54.45,48.57,4,32,8,0.21100000000000002
3.34,3.61,3.95,4.36,58.14,54.45,48.57,40.9,5,32,8,0.19
3.61,3.95,4.36,4.57,54.45,48.57,40.9,38.34,6,32,8,0.11
3.95,4.36,4.57,5.18,48.57,40.9,38.34,31.91,7,32,8,0.09
4.36,4.57,5.18,5.84,40.9,38.34,31.91,25.52,8,32,8,0.13
4.57,5.18,5.84,6.53,38.34,31.91,25.52,20.27,9,32,8,0.301
5.18,5.84,6.53,7.17,31.91,25.52,20.27,17.39,10,32,8,0.441
5.84,6.53,7.17,7.7,25.52,20.27,17.39,17.85,11,32,8,0.501
6.53,7.17,7.7,8.05,20.27,17.39,17.85,21.82,12,32,8,0.602
7.17,7.7,8.05,8.13,17.39,17.85,21.82,26.94,13,32,8,0.782
7.7,8.05,8.13,7.72,17.85,21.82,26.94,30.9,14,32,8,0.7120000000000001
8.05,8.13,7.72,6.65,21.82,26.94,30.9,32.05,15,32,8,0.637
8.13,7.72,6.65,5.34,26.94,30.9,32.05,30.84,16,32,8,0.777
7.72,6.65,5.34,4.34,30.9,32.05,30.84,28.89,17,32,8,0.727
6.65,5.34,4.34,5.51,32.05,30.84,28.89,34.05,6,32,8,0.667
5.34,4.34,5.51,5.02,30.84,28.89,34.05,37.58,5,32,8,0.722
4.34,5.51,5.02,4.77,28.89,34.05,37.58,40.21,4,32,8,0.7070000000000001
5.51,5.02,4.77,4.69,34.05,37.58,40.21,41.8,3,32,8,0.541
5.02,4.77,4.69,4.66,37.58,40.21,41.8,42.82,2,32,8,0.516
4.77,4.69,4.66,4.56,40.21,41.8,42.82,43.97,1,32,8,0.687
4.69,4.66,4.56,4.34,41.8,42.82,43.97,45.8,0,32,8,0.586
4.66,4.56,4.34,4.14,42.82,43.97,45.8,47.41,1,32,8,0.551
4.56,4.34,4.14,4.15,43.97,45.8,47.41,47.11,2,32,8,0.541
4.34,4.14,4.15,4.5,45.8,47.41,47.11,44.37,3,32,8,0.451
4.14,4.15,4.5,5.09,47.41,47.11,44.37,42.26,4,32,8,0.331
4.15,4.5,5.09,5.77,47.11,44.37,42.26,43.23,5,32,8,0.306
4.5,5.09,5.77,6.64,44.37,42.26,43.23,55.56,6,32,8,0.306
5.09,5.77,6.64,7.12,42.26,43.23,55.56,58.74,7,32,8,0.271
5.77,6.64,7.12,7.19,43.23,55.56,58.74,60.74,8,32,8,0.261
6.64,7.12,7.19,6.96,55.56,58.74,60.74,62.39,9,32,8,0.271
7.12,7.19,6.96,6.68,58.74,60.74,62.39,64.47,10,32,8,0.24100000000000002
7.19,6.96,6.68,6.61,60.74,62.39,64.47,67.62,11,32,8,0.35600000000000004
6.96,6.68,6.61,6.92,62.39,64.47,67.62,71.8,12,32,8,0.316
6.68,6.61,6.92,7.27,64.47,67.62,71.8,76.38,13,32,8,0.461
6.61,6.92,7.27,7.17,67.62,71.8,76.38,81.72,14,32,8,0.551
6.92,7.27,7.17,6.35,71.8,76.38,81.72,89.42,15,32,8,0.47600000000000003
7.27,7.17,6.35,5.24,76.38,81.72,89.42,100.71,16,32,8,0.596
7.17,6.35,5.24,4.35,81.72,89.42,100.71,114.37,17,32,8,0.306
6.35,5.24,4.35,4.85,89.42,100.71,114.37,127.52,6,32,8,0.42100000000000004
5.24,4.35,4.85,5.1,100.71,114.37,127.52,133.12,5,32,8,0.29100000000000004
4.35,4.85,5.1,5.11,114.37,127.52,133.12,133.74,4,32,8,0.20600000000000002
4.85,5.1,5.11,4.94,127.52,133.12,133.74,131.05,3,32,8,0.281
5.1,5.11,4.94,4.63,133.12,133.74,131.05,126.76,2,32,8,0.281
5.11,4.94,4.63,4.22,133.74,131.05,126.76,122.95,1,32,8,0.461
4.94,4.63,4.22,3.72,131.05,126.76,122.95,121.55,0,32,8,0.451
4.63,4.22,3.72,3.28,126.76,122.95,121.55,121.07,1,32,8,0.34600000000000003
4.22,3.72,3.28,3.11,122.95,121.55,121.07,118.1,2,32,8,0.18
3.72,3.28,3.11,3.38,121.55,121.07,118.1,111.45,3,32,8,0.14
3.28,3.11,3.38,3.97,121.07,118.1,111.45,107.16,4,32,8,0.105
3.11,3.38,3.97,4.58,118.1,111.45,107.16,108.77,5,32,8,0.105
3.38,3.97,4.58,5.09,111.45,107.16,108.77,121.36,6,32,8,0.165
3.97,4.58,5.09,5.66,107.16,108.77,121.36,124.61,7,32,8,0.105
4.58,5.09,5.66,5.93,108.77,121.36,124.61,122.68,8,32,8,0.185
5.09,5.66,5.93,6.01,121.36,124.61,122.68,117.94,9,32,8,0.24600000000000002
5.66,5.93,6.01,6.06,124.61,122.68,117.94,112.75,10,32,8,0.256
5.93,6.01,6.06,6.21,122.68,117.94,112.75,109.87,11,32,8,0.306
6.01,6.06,6.21,6.45,117.94,112.75,109.87,111.06,12,32,8,0.396
6.06,6.21,6.45,6.51,112.75,109.87,111.06,114.45,13,32,8,0.316
6.21,6.45,6.51,6.07,109.87,111.06,114.45,118.2,14,32,8,0.316
6.45,6.51,6.07,4.9,111.06,114.45,118.2,121.57,15,32,8,0.336
6.51,6.07,4.9,3.47,114.45,118.2,121.57,125.06,16,32,8,0.311
6.07,4.9,3.47,2.41,118.2,121.57,125.06,127.69,17,32,8,0.29100000000000004
4.9,3.47,2.41,3.23,121.57,125.06,127.69,122.3,6,32,8,0.13
3.47,2.41,3.23,3.01,125.06,127.69,122.3,118.25,5,32,8,0.11
2.41,3.23,3.01,2.86,127.69,122.3,118.25,108.67,4,32,8,0.085
3.23,3.01,2.86,2.88,122.3,118.25,108.67,96.39,3,32,8,0.065
3.01,2.86,2.88,2.98,118.25,108.67,96.39,86.29,2,32,8,0.02
2.86,2.88,2.98,2.97,108.67,96.39,86.29,81.57,1,32,8,0.02
2.88,2.98,2.97,2.69,96.39,86.29,81.57,83.79,0,32,8,0.085
2.98,2.97,2.69,2.41,86.29,81.57,83.79,91.58,1,32,8,0.12
2.97,2.69,2.41,2.46,81.57,83.79,91.58,99.15,2,32,8,0.135
2.69,2.41,2.46,2.97,83.79,91.58,99.15,100.09,3,32,8,0.20600000000000002
2.41,2.46,2.97,3.75,91.58,99.15,100.09,99.56,4,32,8,0.20600000000000002
2.46,2.97,3.75,4.55,99.15,100.09,99.56,102.05,5,32,8,0.145
2.97,3.75,4.55,4.91,100.09,99.56,102.05,115.84,6,32,8,0.07
3.75,4.55,4.91,5.2,99.56,102.05,115.84,120.42,7,32,8,0.05
4.55,4.91,5.2,5.42,102.05,115.84,120.42,124.0,8,32,8,0.16
4.91,5.2,5.42,5.58,115.84,120.42,124.0,126.64,9,32,8,0.185
5.2,5.42,5.58,5.69,120.42,124.0,126.64,127.99,10,32,8,0.185
5.42,5.58,5.69,5.81,124.0,126.64,127.99,127.54,11,32,8,0.16
5.58,5.69,5.81,5.94,126.64,127.99,127.54,125.22,12,32,8,0.17
5.69,5.81,5.94,5.91,127.99,127.54,125.22,122.4,13,32,8,0.175
5.81,5.94,5.91,5.45,127.54,125.22,122.4,120.44,14,32,8,0.19
5.94,5.91,5.45,4.42,125.22,122.4,120.44,120.31,15,32,8,0.256
5.91,5.45,4.42,3.22,122.4,120.44,120.31,120.95,16,32,8,0.35100000000000003
5.45,4.42,3.22,2.35,120.44,120.31,120.95,118.33,17,32,8,0.336
4.42,3.22,2.35,3.21,120.31,120.95,118.33,112.45,6,32,8,0.231
3.22,2.35,3.21,3.06,120.95,118.33,112.45,108.35,5,32,8,0.18
2.35,3.21,3.06,3.0,118.33,112.45,108.35,106.17,4,32,8,0.226
3.21,3.06,3.0,2.99,112.45,108.35,106.17,105.73,3,32,8,0.231
3.06,3.0,2.99,2.98,108.35,106.17,105.73,106.14,2,32,8,0.256
3.0,2.99,2.98,2.93,106.17,105.73,106.14,106.4,1,32,8,0.35600000000000004
2.99,2.98,2.93,2.82,105.73,106.14,106.4,105.98,0,32,8,0.386
2.98,2.93,2.82,2.73,106.14,106.4,105.98,106.68,1,32,8,0.306
2.93,2.82,2.73,2.76,106.4,105.98,106.68,110.97,2,32,8,0.341
2.82,2.73,2.76,3.01,105.98,106.68,110.97,119.31,3,32,8,0.251
2.73,2.76,3.01,3.4,106.68,110.97,119.31,128.4,4,32,8,0.195
2.76,3.01,3.4,3.75,110.97,119.31,128.4,136.61,5,32,8,0.17
3.01,3.4,3.75,4.28,119.31,128.4,136.61,160.85,6,32,8,0.085
3.4,3.75,4.28,4.11,128.4,136.61,160.85,165.85,7,32,8,0.025
3.75,4.28,4.11,3.72,136.61,160.85,165.85,165.7,8,32,8,0.005
4.28,4.11,3.72,3.21,160.85,165.85,165.7,160.58,9,32,8,0.025
4.11,3.72,3.21,2.77,165.85,165.7,160.58,150.05,10,32,8,0.005
3.72,3.21,2.77,2.59,165.7,160.58,150.05,136.13,11,32,8,0.0
3.21,2.77,2.59,2.72,160.58,150.05,136.13,124.86,12,32,8,0.0
2.77,2.59,2.72,2.93,150.05,136.13,124.86,119.36,13,32,8,0.0
2.59,2.72,2.93,3.01,136.13,124.86,119.36,119.18,14,32,8,0.0
2.72,2.93,3.01,2.83,124.86,119.36,119.18,124.08,15,32,8,0.0
2.93,3.01,2.83,2.47,119.36,119.18,124.08,134.13,16,32,8,0.035
3.01,2.83,2.47,2.03,119.18,124.08,134.13,150.65,17,32,8,0.045
2.83,2.47,2.03,2.16,124.08,134.13,150.65,158.73,6,32,8,0.01
2.47,2.03,2.16,1.59,134.13,150.65,158.73,160.64,5,32,8,0.0
2.03,2.16,1.59,1.16,150.65,158.73,160.64,160.01,4,32,8,0.0
2.16,1.59,1.16,0.81,158.73,160.64,160.01,154.81,3,32,8,0.0
1.59,1.16,0.81,0.52,160.64,160.01,154.81,144.22,2,32,8,0.0
1.16,0.81,0.52,0.26,160.01,154.81,144.22,127.18,1,32,8,0.0
0.81,0.52,0.26,0.11,154.81,144.22,127.18,359.69,0,32,8,0.0
0.52,0.26,0.11,0.51,144.22,127.18,359.69,336.26,1,32,8,0.0
0.26,0.11,0.51,1.1,127.18,359.69,336.26,345.56,2,32,8,0.0
0.11,0.51,1.1,1.94,359.69,336.26,345.56,356.58,3,32,8,0.0
0.51,1.1,1.94,2.85,336.26,345.56,356.58,2.88,4,32,8,0.0
1.1,1.94,2.85,3.49,345.56,356.58,2.88,5.4,5,32,8,0.04
1.94,2.85,3.49,2.81,356.58,2.88,5.4,337.5,6,32,8,0.125
2.85,3.49,2.81,3.01,2.88,5.4,337.5,340.8,7,32,8,0.135
3.49,2.81,3.01,3.34,5.4,337.5,340.8,350.1,8,32,8,0.085
2.81,3.01,3.34,3.87,337.5,340.8,350.1,0.32,9,32,8,0.08
3.01,3.34,3.87,4.59,340.8,350.1,0.32,7.6,10,32,8,0.19
3.34,3.87,4.59,5.39,350.1,0.32,7.6,10.53,11,32,8,0.261
3.87,4.59,5.39,6.14,0.32,7.6,10.53,9.4,12,32,8,0.29100000000000004
4.59,5.39,6.14,6.65,7.6,10.53,9.4,5.97,13,32,8,0.326
5.39,6.14,6.65,6.7,10.53,9.4,5.97,1.1,14,32,8,0.436
6.14,6.65,6.7,6.22,9.4,5.97,1.1,354.48,15,32,8,0.331
6.65,6.7,6.22,5.53,5.97,1.1,354.48,345.8,16,32,8,0.17
6.7,6.22,5.53,5.01,1.1,354.48,345.8,336.52,17,32,8,0.21600000000000003
6.22,5.53,5.01,4.29,354.48,345.8,336.52,338.94,6,32,8,0.231
5.53,5.01,4.29,4.35,345.8,336.52,338.94,338.31,5,32,8,0.21600000000000003
5.01,4.29,4.35,4.22,336.52,338.94,338.31,339.4,4,32,8,0.251
4.29,4.35,4.22,3.95,338.94,338.31,339.4,341.97,3,32,8,0.24600000000000002
4.35,4.22,3.95,3.54,338.31,339.4,341.97,345.73,2,32,8,0.21600000000000003
4.22,3.95,3.54,2.97,339.4,341.97,345.73,350.58,1,32,8,0.13
3.95,3.54,2.97,2.26,341.97,345.73,350.58,357.27,0,32,8,0.1
3.54,2.97,2.26,1.66,345.73,350.58,357.27,8.62,1,32,8,0.11
2.97,2.26,1.66,1.47,350.58,357.27,8.62,23.4,2,32,8,0.055
2.26,1.66,1.47,1.78,357.27,8.62,23.4,30.74,3,32,8,0.055
1.66,1.47,1.78,2.37,8.62,23.4,30.74,34.08,4,32,8,0.055
1.47,1.78,2.37,3.05,23.4,30.74,34.08,40.15,5,32,8,0.03
1.78,2.37,3.05,4.97,30.74,34.08,40.15,76.57,6,32,8,0.06
2.37,3.05,4.97,5.81,34.08,40.15,76.57,78.91,7,32,8,0.13
3.05,4.97,5.81,5.98,40.15,76.57,78.91,78.93,8,32,8,0.155
4.97,5.81,5.98,5.71,76.57,78.91,78.93,77.66,9,32,8,0.201
5.81,5.98,5.71,5.34,78.91,78.93,77.66,76.09,10,32,8,0.11
5.98,5.71,5.34,5.26,78.93,77.66,76.09,75.8,11,32,8,0.35600000000000004
5.71,5.34,5.26,5.68,77.66,76.09,75.8,77.71,12,32,8,0.627
5.34,5.26,5.68,6.3,76.09,75.8,77.71,79.68,13,32,8,0.511
5.26,5.68,6.3,6.67,75.8,77.71,79.68,79.93,14,32,8,0.586
5.68,6.3,6.67,6.48,77.71,79.68,79.93,77.65,15,32,8,0.366
6.3,6.67,6.48,6.01,79.68,79.93,77.65,74.17,16,32,8,0.12
6.67,6.48,6.01,5.63,79.93,77.65,74.17,72.17,17,32,8,0.125
6.48,6.01,5.63,6.13,77.65,74.17,72.17,79.26,6,33,8,0.732
6.01,5.63,6.13,6.1,74.17,72.17,79.26,82.15,5,33,8,0.21100000000000002
5.63,6.13,6.1,5.86,72.17,79.26,82.15,84.23,4,33,8,0.07
6.13,6.1,5.86,5.49,79.26,82.15,84.23,85.89,3,33,8,0.115
6.1,5.86,5.49,5.06,82.15,84.23,85.89,87.46,2,33,8,0.21100000000000002
5.86,5.49,5.06,4.68,84.23,85.89,87.46,89.25,1,33,8,0.29100000000000004
5.49,5.06,4.68,4.42,85.89,87.46,89.25,91.49,0,33,8,0.251
5.06,4.68,4.42,4.28,87.46,89.25,91.49,94.22,1,33,8,0.20600000000000002
4.68,4.42,4.28,4.26,89.25,91.49,94.22,97.37,2,33,8,0.251
4.42,4.28,4.26,4.33,91.49,94.22,97.37,100.66,3,33,8,0.1
4.28,4.26,4.33,4.37,94.22,97.37,100.66,103.3,4,33,8,0.1
4.26,4.33,4.37,4.26,97.37,100.66,103.3,104.64,5,33,8,0.195
4.33,4.37,4.26,4.18,100.66,103.3,104.64,93.91,6,33,8,0.175
4.37,4.26,4.18,4.36,103.3,104.64,93.91,97.01,7,33,8,0.045
4.26,4.18,4.36,4.37,104.64,93.91,97.01,99.72,8,33,8,0.065
4.18,4.36,4.37,4.26,93.91,97.01,99.72,102.33,9,33,8,0.07
4.36,4.37,4.26,4.11,97.01,99.72,102.33,104.92,10,33,8,0.09
4.37,4.26,4.11,3.98,99.72,102.33,104.92,107.38,11,33,8,0.12
4.26,4.11,3.98,3.93,102.33,104.92,107.38,109.51,12,33,8,0.13
4.11,3.98,3.93,3.87,104.92,107.38,109.51,111.57,13,33,8,0.15
3.98,3.93,3.87,3.7,107.38,109.51,111.57,114.18,14,33,8,0.21100000000000002
3.93,3.87,3.7,3.35,109.51,111.57,114.18,118.11,15,33,8,0.01
3.87,3.7,3.35,2.93,111.57,114.18,118.11,122.96,16,33,8,0.03
